ENJ89U_LH,BOJ89U_LH,On the Ignorance of the Learned[1],༄༅། །ལར་སྟོན་པ་ཐམས་ཅད་མཁྱེན་པའི་བསྟན་པ་སྡེ་སྣོད་རིན་པོ་ཆེ་འདི་གོ་བར་བྱ་བའི་ཆོས་ཡིན། འདྲིས་པར་བྱ་བའི་གཞུང་ཡིན་ཏེ། བྱང་ཆུབ་སེམས་དཔའ་འདི་དག་ལ་བསླབ་ན་ཐམས་ཅད་གཟིགས་པའི་ཡེ་ཤེས་ཀྱི་རྒྱུ་ཚོགས་འཕེལ་བ་དང་མོས་པ་སྣ་ཚོགས་པའི་སེམས་ཅན་གྱི་ཁམས་སྨིན་པའི་ཐབས་ལ་མཁས་པར་འགྱུར་བའི་ཕྱིར་རོ། །འོན་ཀྱང་དེང་སང་གི་སློབ་གཉེར་མཁན་པོ་ཁ་ཅིག་ནི་ཅི་ཙམ་དུ་ཐོས་པ་མང་བ་དེ་ཙམ་དུ་ཁེངས་པས་དྲེགས་ཏེ། ད་ནི་མང་དུ་ཐོས་པ་གཞུང་ལུགས་ཤེས་པ། སྡེ་སྣོད་ལ་མཁས་པའོ་ཞེས་རྟོག་ཅིང་། གང་ཟག་གཞན་ཐོས་པ་མ་བསགས་པ་དག་མཐོང་བ་ནའང་འདི་དག་ནི་བླུན་པ་རྟུལ་བ་བུས་པ་གླེན་པ་མི་མཁས་པ་ཡིན་ནོ་ཞེས་ཁྱད་དུ་གསོད་ལ། མཁས་པ་གཞན་དག་གི་གཞུང་ལུགས་ཤིག་བཀླག་ཀྱང་དམ་པའི་ཆོས་ལ་གུས་ཤིང་དོན་དུ་གཉེར་བ་མེད་བཞིན་དུ་དང་པོ་གླེགས་ཐག་དཀྲོལ་དུས་ནས་འདིའི་ནང་ག་འདྲ་ཞིག་ཡོད། ཅི་འདྲ་ཞིག་བྲིས་འདུག་ཨང་སྙམ་ནས་མཚར་ལྟས་ཀྱི་འདུ་ཤེས་བཞག་སྟེ། རིག་པ་རྩྭ་མགོ་ལ་བཀྲམ། མཛུབ་རྩེ་གདོང་ཉག་ལ་བཙུགས། མགོ་ལ་སྒྲི་ལང་སྟེ། ཆེ་གེ་མོ་ཞིག་ཟེར་ན་ཚད་མའི་གཞུང་དང་མི་འགྲིགས། ག་གེ་མོ་ཞིག་འདོད་ན་མངོན་པ་དང་མི་མཐུན། ཅིག་ལེ་ཞིག་ཁས་བླང་ན་རིགས་པ་འདི་འདྲ་ཞིག་གིས་གནོད་འདུག་ཅེས་དཔྱད་དཔྱད་ནས་དཔེ་ཆ་དེ་བལྟས་ཟིན་པ་ན་བསྡུ་རྒྱུ་བདག་རྒྱུ་འདོད་རྒྱུ་འཇོག་རྒྱུ་ཐམས་ཅད་ཅི་ཡིན་འདི་ཡིན་མེད་པ་ཞིག་ཏུ་སོང་། ད་ག་རེ་ང་རང་གི་རང་ལུགས་འདི་འདྲ་ཞིག་བཞག་ན་གཞན་ཞིག་དང་བརྩད་ན་དེས་འདི་ཟེར་ཡོང་། དེ་ལ་འདི་ཟེར་དགོས། དེས་ལན་འདི་འདེབས་ཡོང་། དེ་ལ་ཅི་དྲག་བསམ་ནས་བསྡད་དུས་ཉིན་བློ་མི་བདེ། མཚན་གཉིད་མི་ཡོང་། གལ་ཏེ་གཉིད་ཞིག་བྱུང་ཡང་རྨི་ལམ་ཚོར་དེ་འདྲ་དེ་དག་ཁོ་ན་རྨིས་རྨིས་ནས་ཐོ་རངས་སད་འོང་དུས་ཀྱང་ཡིད་མི་བདེ་སིང་སིང་འགྲོ། ལམ་ཟབ་མོ་བྱང་ཆུབ་ཀྱི་སེམས་དང་སྙིང་རྗེའི་སྒོམ་རིམ་ལྟ་བུ་རེ་འདུག་ན་དེ་གོ་སླ་ཨའུ་ཙི་སྙམ་ནས་སྐྱུར། རྟོག་གེའི་གཞུང་ཕྲན་རེ་མཐོང་ན། འོ་འོ་དེ་ཀ་ལ་གཅིག་བལྟ་དགོས་ཟེར་ནས་ཁ་ཕྱེས། དེ་མ་ཐག་ཤེས་པ་ཧུར་ཕྱུང་སྟེ། ག་རེ་དེ་དོན་ལྡོག་རེད་དམ། གཞི་ལྡོག་ཞིག་རེད། དགག་པ་ཞིག་རེད་དམ། སྒྲུབ་པ་ཞིག་རེད་དམ། འདི་ཁྱབ་པ་གྲུབ་བམ། འགལ་བ་འདུའམ་ཞེས་དྲན་རྟོག་གི་སྤུ་རིས་བྲིས་བྲིས་ནས་ཕྱི་དྲོ་ཙ་ན་སྙིང་ཕྱོད་ཕྱོད་གློ་བ་ཏིག་ཏིག་པོར་འགྲོ། སངས་རྒྱས་ཀྱི་ལྡོག་པ་དང་སེམས་ཅན་གྱི་རྫས་སྤྱི་ལ་གཏད་འདུག་ས་ནས་དད་པ་དང་ངེས་འབྱུང་གོ་བློ་སྣ་ཐམས་ཅད་ཇེ་ཆུང་ཇེ་འགྲིབ་ཏུ་སོང་། འཆི་ཙ་ན་ཐོས་ཚད་ཚིག་རོ། དཔྱད་ཚད་སྟོང་འདང་། བལྟས་ཚད་ཆུད་ཟོས་སུ་གྲོན་པའི་རྫུན་རྐུབ་དེ་བུད། གཟུགས་ཤེས་ལྡན་མིན་འདུ་བྱེད་བརྩིས་ཤིང་དཔྱད་ཚད་པོ་ཐམས་ཅད་མུན་ནག་ནང་དུ་རྡོ་འཕང་བ་ལྟར་གྱུར་ཏེ་རྗེན་ཅེར་རེ་ཕེབས་ཡོང་། ལེགས་པར་བསམ་ན་རིགས་ལམ་འདིས་ལོག་རྟོག་བཟློག་དགོས་པར་འདུག །དེ་བཟློག་ནས་རང་ཉིད་ཡང་དག་པའི་ལམ་ལ་འཇུག་དགོས་པར་འདུག །དེར་ཞུགས་ནས་རྣམ་པར་གྲོལ་བའི་ཡེ་ཤེས་མངོན་དུ་བྱེད་དགོས་པར་འདུག །ཆོས་མང་དུ་ཐོས་པ་ཞེས་བྱ་བ་མང་པོ་ཞིག་ཉན་པ་ཙམ་ལ་མི་འཇུག །ཐོས་པ་གང་ཞིག་ལ་བརྟེན་ནས་ཁམས་གསུམ་ལ་སྐྱོ་བར་འགྱུར་བ་དེ་ཉིད་མང་དུ་ཐོས་པ་ཡིན་ཞེས་ཆོས་མངོན་པ་ལས་བཤད་པས། ཚིག་གི་འཛིན་མཚམས་ཕྲན་ཕྲིན་རེ་ཤེས་པས་མཁས་པར་སྨྲ་བ་འདིའང་བརྟག་དགོས། སྒྱུ་མ་མཁན་བཟང་པོས་ཞུས་པའི་མདོར། ཆོས་ཐོས་ནས་རང་གི་ཉམས་སུ་ལེན་པ་དང་། གཞན་ལ་ལེགས་པར་བཤད་པས་ཕན་འདོགས་པ་གཉིས་ཐོས་པ་མང་བའི་སྙིང་པོ་ཡིན་ཞེས་བསྟན་པས། དོན་འབྲས་འདི་དག་མི་ལེན་བཞིན་དུ་ཚུར་མཐོང་གི་རིགས་ལམ་གྱོང་པོ་འགའ་ཞིག་གིས་མཁས་པའི་རྣམ་ཐར་སྐྱོང་བར་རློམ་པ་འདིའང་དཔྱད་དགོས། ངེད་ཀྱི་སློབ་གཉེར་འདི་སྲིན་བུ་པདྨའི་རྗེས་ཤུལ་གྱི་ཆུ་ཙམ་ལས་མེད་ཀྱང་རྣམ་ཐར་འདི་ཚོ་ལ་ཉམས་མྱོང་རེ་ཡོད་པས་གཞན་འགའ་ལའང་འདྲའམ་སྙམ་ནས་སྤྲང་སྨྱོན་འཇིགས་མེད་པས་སྨྱོ་གཏམ་པའོ།།
ENBMVZ_LH,BOBMVZ_LH,Three Ways of Bringing Sickness onto the Path,༄༅། །ན་ཚ་ལམ་དུ་ཁྱེར་ཚུལ་གསུམ།
ENMV56_LH,BOMV56_LH,Transforming Suffering and Happiness into Enlightenment,༄༅། །སྐྱིད་སྡུག་ལམ་འཁྱེར་བཞུགས་སོ། །
ENFBX7_LH,BOFBX7_LH,Words of the Siddhas,༄༅། །ཀློང་ཆེན་སྙིང་ཐིག་གི་སྔོན་འགྲོ་གཏོང་ཚུལ་གྲུབ་པའི་ཞལ་ལུང་བཞུགས།
ENV4ST_LH,BOV4ST_LH,The Mirror Clearly Showing What to Adopt and Abandon,༄༅། །དགེ་འདུན་རིག་འཛིན་འདུས་སྡེའི་བཅའ་ཡིག་བླང་དོར་གསལ་བའི་མེ་ལོང་ཞེས་བྱ་བ་ཞུགས། །
ENGXUU_LH,BOGXUU_LH,Advice Bestowed by Gatön Dorje Chang,༄༅། །སྒ་སྟོན་རྡོ་རྗེ་འཆང་གི་ཞལ་སྔ་ནས་གནང་བའི་ཞལ་གདམས་བཞུགས་སོ།།
EN09OA_LH,BO09OA_LH,Advice Given To Lhawang Tashi,༄༅། །ལྷ་དབང་བཀྲ་ཤིས་ལ་གནང་བའི་ཞལ་གདམས།།
ENDZ7E_LH,BODZ7E_LH,A Blissful Path to Awakening,༄༅། །ཞལ་གདམས་བྱང་ཆུབ་བདེ་ལམ་ཞེས་བྱ་བ། །
ENXAHC_LH,BOXAHC_LH,A Torch for the Path to Freedom,༄༅། །ཞལ་གདམས་ཐར་ལམ་སྒྲོན་མེ།
ENMNGP_LH,BOMNGP_LH,Advice Given to Luding Zhabdrung,༄༅། །ཀླུ་ལྡིང་ཞབས་དྲུང་ལ་གནང་བའི་ཞལ་གདམས།
EN2OTO_LH,BO2OTO_LH,Advice Imparted to Hocho Zhabdrung,༄༅། །ཧོ་ཆོ་ཞབས་དྲུང་ལ་གནང་བའི་གདམས་པ།
EN43JY_LH,BO43JY_LH,Advice for Damchö Gyaltsen[1],༄༅། །དམ་ཆོས་རྒྱལ་མཚན་ལ་གདམས་པ།
ENNHNM_LH,BONHNM_LH,Advice Written for Gema Kunzang,༄༅། །དགེ་མ་ཀུན་བཟང་གིས་བསྐུལ་ངོར་བྲིས་པའི་གདམས་པ།
ENL7A3_LH,BOL7A3_LH,Advice Written for Jamyang Zangpo,༄༅། །འཇམ་དབྱངས་བཟང་པོས་བསྐུལ་ངོར་བྲིས་པའི་གདམས་པ།
EN2CBE_LH,BO2CBE_LH,Advice for Chokling Tulku of Neten Monastery[1],༄༅། །གནས་དགོན་མཆོག་སྤྲུལ་ལ་གདམས་པ།
ENZIMR_LH,BOZIMR_LH,Advice for Jamyang Losal Zangpo[1],༄༅། །འཇམ་དབྱངས་བློ་གསལ་བཟང་པོ་ལ་གདམས་པ།
EN68W1_LH,BO68W1_LH,Advice for Karma Chöchok[1],༄༅། །ཀརྨ་ཆོས་མཆོག་ལ་གདམས་པ།
ENBQG6_LH,BOBQG6_LH,Advice for Jamyang Losal[1],༄༅། །འཇམ་དབྱངས་བློ་གསལ་ལ་གདམས་པ།
ENC40O_LH,BOC40O_LH,Advice for Lakar Ane Kalchö,༄༅། །ལ་དཀར་ཨ་ནེ་སྐལ་ཆོས་ལ་གདམས་པ་བཞུགས།
ENSQ91_LH,BOSQ91_LH,Advice for Nubla Kunzang Chöpel[1],༄༅། །ནུབ་བླ་ཀུན་བཟང་ཆོས་འཕེལ་གྱི་ངོར་བྲིས་པའི་གདམས་པ།
ENH2O1_LH,BOH2O1_LH,Advice for Palpung Situ Rinpoche,༄༅། །དཔལ་སྤུངས་སི་ཏུ་རིན་པོ་ཆེ་ལ་གནང་བའི་གདམས་པ།
ENZ0JB_LH,BOZ0JB_LH,Advice for Pema Rangdrol[1],༄༅། །པདྨ་རང་གྲོལ་གྱི་ངོར་བརྗོད་པའི་ཞལ་གདམས་བཞུགས་སོ། །
EN601M_LH,BO601M_LH,Advice for Zhichen Gyalsé Kunnyi,༄༅། །གཞི་ཆེན་རྒྱལ་སྲས་ཀུན་ཉིར་གདམས་པ། །
EN89AD_LH,BO89AD_LH,Advice for a Sincere Disciple,༄༅། །དོན་ལྡན་སློབ་བུར་གདམས་པ།
ENI9PZ_LH,BOI9PZ_LH,Advice for the Disciple Osam,༄༅། །སློབ་བུ་ཨོ་བསམ་ལ་གདམས་པ།
ENL4V5_LH,BOL4V5_LH,Advice in Brief,༄༅། །ཞལ་གདམས་མདོར་བསྡུས་བཞུགས།
EN7BF4_LH,BO7BF4_LH,Advice to Myself,༄༅། །རང་ལ་གྲོས་སུ་འདེབས་པ་བཞུགས།
ENP7UJ_LH,BOP7UJ_LH,Advice to Myself Exposing Hidden Flaws,༄༅། །རང་ལ་གྲོས་གདབ་ཀྱི་མཚངས་འདོན་བཞུགས་སོ། །
ENIXXY_LH,BOIXXY_LH,Brief Advice[1],༄༅། །ཞལ་གདམས་མདོར་བསྡུས།
ENKIC5_LH,BOKIC5_LH,Brief Advice for Lama Sherab Puntsok[1],༄༅། །བླ་མ་ཤེས་རབ་ཕུན་ཚོགས་ལ་གདམས་པ་ཉུང་བསྡུས།
ENVZX6_LH,BOVZX6_LH,Drops of Nectarous Advice,༄༅། །གདམས་ངག་བདུད་རྩིའི་ཐིག་པ་བཞུགས།
ENPNAU_LH,BOPNAU_LH,Encouragement to Make the Most of the Freedoms and Advantages,༄༅། །དལ་འབྱོར་དོན་ཡོད་བྱེད་པར་བསྐུལ་བའི་ཞལ་གདམས།
ENDHHN_LH,BODHHN_LH,Four-Line Advice[1],༄༅། །རང་གི་སེམས་ཀྱི་རྣམ་རྟོག་ངན་པ་སོགས།
EN40E8_LH,BO40E8_LH,Four-Point Advice,༄༅། །ཞལ་གདམས་དོན་བཞི་མ་བཞུགས་སོ།།
ENYPX8_LH,BOYPX8_LH,Just Like the Waxing Moon[1],༄༅། །ཡར་ངོའི་ཟླ་བཞིན།
EN0WAN_LH,BO0WAN_LH,Khandro's Plea[1],༄༅། །མཁའ་འགྲོ་ཚེ་ཆོས་ཀྱི་དྲིས་ལན།
EN197T_LH,BO197T_LH,Necessary Advice,༄༅། །ཞལ་གདམས་དགོས་གསུངས་པ།
ENI9ZE_LH,BOI9ZE_LH,Succinct Advice,༄༅། །ཞལ་གདམས་མདོར་བསྡུས།
ENF9TK_LH,BOF9TK_LH,Sweet Nectar of the Supreme Vehicle,༄༅། །ཐེག་པ་ཆེན་པོའི་ལམ་རིམ་སྙིང་པོ་ཐེག་མཆོག་བདུད་རྩིའི་ཟིལ་མངར་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENHYN2_LH,BOHYN2_LH,The Blissful Path to Awakening,༄༅། །ངེས་དོན་སྙིང་པོའི་གླུ་བྱང་ཆུབ་བདེ་ལམ་ཞེས་བྱ་བ།
EN33R8_LH,BO33R8_LH,The Excellent Vase of Ambrosial Advice[1],༄༅། །ཞལ་གདམས་བདུད་རྩིའི་བུམ་བཟང་ཞེས་བྱ་བ།
EN0LAG_LH,BO0LAG_LH,The Seed of Faith,༄༅། །ཆབ་གཙང་རྗེ་བཙུན་སྐུ་ཞབས་ལ་གདམས་པ་དད་པའི་ས་བོན་ཅེས་བྱ་བ་བཞུགས་སོ། །
ENIAXQ_LH,BOIAXQ_LH,The String of Pearls Advice,༄༅། །ཞལ་གདམས་མུ་ཏིག་ཕྲེང་བ་བཞུགས་སོ། །
ENOAGD_LH,BOOAGD_LH,A Few Words of Commentary,༄༅། །སྤོང་བ་བསམ་གཏན་པ་ལ་གདམས་པའི་གཏམ། ལམ་རིམ་བདུད་རྩིའི་སྙིང་པོའི་འགྲེལ་ཆུང་ཚིག་དོན་རབ་གསལ་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENOR09_LH,BOOR09_LH,The Essence of Nectar: Graduated Stages of the Path,༄༅། །སྤོང་བ་བསམ་གཏན་པ་ལ་གདམས་པའི་གཏམ། ལམ་རིམ་བདུད་རྩིའི་སྙིང་པོ་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENCNUI_LH,BOCNUI_LH,Advice for Satsa Drupgen,༄༅། །སཱཙྪ་སྒྲུབ་རྒན་ལ་གདམས་པ་ནི།
ENTO4D_LH,BOTO4D_LH,An Exhortation to Tibetans,༄༅། །མཁན་མོ་རིག་འཛིན་ཆོས་སྒྲོན་གྱིས་བོད་མི་ཡོངས་ལ་རེ་སྐུལ་ཐེངས་གཅིག
EN3TAE_LH,BO3TAE_LH,Advice on Yidam Practice,༄༅། །ཡི་དམ་བསྐྱེད་ཚུལ་ནི།
ENLBQU_LH,BOLBQU_LH,Advice on Remembering One’s Parents,༄༅། །ཕ་མ་དྲན་པའི་ཞལ་གདམས་བཞུགས།
EN7X5M_LH,BO7X5M_LH,Verses of Advice for Meditating on Impermanence,༄༅། །མི་རྟག་པ་སྒོམ་ཚུལ་གྱི་བསླབ་བྱ་ཚིགས་སུ་བཅད་པ་བཞུགས་སོ། །
ENDF2I_LH,BODF2I_LH,A Mirror Revealing the Crucial Points,༄༅། །མཐར་ཐུག་དོན་གྱི་གདམས་པ་གནད་ཀྱི་མེ་ལོང་བཞུགས། །
EN39R4_LH,BO39R4_LH,Thirty Pieces of Heart Advice,༈ སྙིང་གཏམ་སུམ་ཅུ་པ་ཞེས་བྱ་བ་བཞུགས། 
ENMC7F_LH,BOMC7F_LH,Advice for Beginners,༄༅། །ལས་དང་པོ་པ་ལ་གདམས་པ་བཞུགས།
ENEL1E_LH,BOEL1E_LH,"Advice to the Dodrup Incarnation, Jigme Tenpe Nyima",༄༅། །ཀུན་མཁྱེན་མི་ཕམ་རིན་པོ་ཆེས་རྡོ་གྲུབ་སྤྲུལ་སྐུ་འཇིགས་མེད་བསྟན་པའི་ཉི་མར་ཞལ་གདམས་བསླབ་བྱ་གནང་བ་བཞུགས་སོ།།
ENWI7L_LH,BOWI7L_LH,Essence of the 84000 Approaches to the Dharma,༄༅། །བརྒྱད་ཁྲི་བཞི་སྟོང་ཆོས་སྒོའི་མཐའ་སོགས།
EN6JHK_LH,BO6JHK_LH,Happiness and Suffering,༄༅། །བདེ་དང་སྡུག་བསྔལ་སོགས།
EN128X_LH,BO128X_LH,The Perfect Equality of the Dharmadhātu,༄༅། །ཆོས་དབྱིངས་མཉམ་པ་ཉིད་ཀྱི་དོན་ནི།
ENILOS_LH,BOILOS_LH,The Three Profound Pith Instructions[1],༄༅། །མན་ངག་ཟབ་མོ་རྣམ་གསུམ་བཞུགས་སོ། །
ENUDZJ_LH,BOUDZJ_LH,Advice Revealing How Our Faults Become Clear,༄༅། །ངན་སྐྱོན་མངོན་ལུགས་སྟོན་པའི་གདམས་པ།
ENLHPA_LH,BOLHPA_LH,Advice on Abandoning the Eight Worldly Concerns,༄༅། །འཇིག་རྟེན་ཆོས་བརྒྱད་སྤོང་བའི་གདམས་པ། །
ENUU32_LH,BOUU32_LH,Signs that the Common Preliminary Practices Have Penetrated the Mind,༄༅། །ཐུན་མོང་གི་སྔོན་འགྲོ་རྒྱུད་ལ་འཇུག་རྟགས་གདམས་པ།
